"Mod name","Registry name","Display name","Recipe name","Tags"
"Tinkers' Construct","tconstruct:mattock","Mattock","tconstruct:tools/building/mattock","tconstruct:modifiable/harvest, tconstruct:modifiable/interactable/right, tconstruct:modifiable/melee, tconstruct:modifiable/durability, tconstruct:modifiable/melee/weapon, parry:excluded_shields, tconstruct:modifiable/interactable, tconstruct:modifiable/aoe, tconstruct:modifiable, tconstruct:modifiable/small, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/held, tconstruct:modifiable/multipart, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/harvest/primary"
"Tinkers' Construct","tconstruct:meat_soup","Meat Soup","tconstruct:smeltery/casting/soup/meat",""
"Tinkers' Construct","tconstruct:mighty_smelting","Mighty Smelting","tconstruct:common/mighty_smelting","forge:books/guide, bookshelf:books, minecraft:lectern_books, forge:books, tconstruct:guides"
"Tinkers' Construct","tconstruct:modifier_worktable","Modifier Worktable","tconstruct:tables/modifier_worktable",""
"Tinkers' Construct","tconstruct:nahuatl","Nahuatl Planks","tconstruct:smeltery/casting/obsidian/nahuatl","tconstruct:planklike"
"Tinkers' Construct","tconstruct:nahuatl_fence","Nahuatl Fence","tconstruct:common/firewood/nahuatl_fence",""
"Tinkers' Construct","tconstruct:nahuatl_fence","Nahuatl Fence","tconstruct:smeltery/casting/obsidian/nahuatl_fence",""
"Tinkers' Construct","tconstruct:nahuatl_slab","Nahuatl Slab","tconstruct:common/firewood/nahuatl_slab",""
"Tinkers' Construct","tconstruct:nahuatl_slab","Nahuatl Slab","tconstruct:smeltery/casting/obsidian/nahuatl_slab",""
"Tinkers' Construct","tconstruct:nahuatl_stairs","Nahuatl Stairs","tconstruct:common/firewood/nahuatl_stairs",""
"Tinkers' Construct","tconstruct:nahuatl_stairs","Nahuatl Stairs","tconstruct:smeltery/casting/obsidian/nahuatl_stairs",""
"Tinkers' Construct","tconstruct:nether_grout","Nether Grout","tconstruct:smeltery/scorched/nether_grout",""
"Tinkers' Construct","tconstruct:netherite_item_frame","Netherite Item Frame","tconstruct:gadgets/frame/netherite",""
"Tinkers' Construct","tconstruct:netherite_nugget","Netherite Nugget","tconstruct:common/materials/netherite_nugget_from_ingot","forge:nuggets/netherite, balm:nuggets, forge:nuggets"
"Tinkers' Construct","tconstruct:netherite_nugget","Netherite Nugget","tconstruct:smeltery/casting/metal/netherite/nugget_gold_cast","forge:nuggets/netherite, balm:nuggets, forge:nuggets"
"Tinkers' Construct","tconstruct:netherite_nugget","Netherite Nugget","tconstruct:smeltery/casting/metal/netherite/nugget_sand_cast","forge:nuggets/netherite, balm:nuggets, forge:nuggets"
"Tinkers' Construct","tconstruct:nugget_cast","Nugget Gold Cast","tconstruct:smeltery/casts/gold/nuggets","tconstruct:casts/multi_use/nugget, minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:nugget_red_sand_cast","Nugget Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:nugget_red_sand_cast","Nugget Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:nugget_red_sand_cast","Nugget Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:nugget_sand_cast","Nugget Sand Cast","tconstruct:smeltery/casts/sand/builder_block/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:nugget_sand_cast","Nugget Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:nugget_sand_cast","Nugget Sand Cast","tconstruct:smeltery/casts/sand/molding/nuggets","tconstruct:casts/single_use/nugget, tconstruct:casts, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:obsidian_pane","Obsidian Pane","tconstruct:smeltery/casting/obsidian/pane",""
"Tinkers' Construct","tconstruct:obsidian_reinforcement","Obsidian Reinforcement","tconstruct:tools/modifiers/obsidian_reinforcement",""
"Tinkers' Construct","tconstruct:orange_clear_stained_glass","Clear Orange Stained Glass","tconstruct:common/glass/orange_clear_stained_glass","forge:glass/silica, forge:glass, forge:stained_glass, forge:glass/orange"
"Tinkers' Construct","tconstruct:orange_clear_stained_glass_pane","Clear Orange Stained Glass Pane","tconstruct:common/glass/orange_clear_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/orange, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:orange_clear_stained_glass_pane","Clear Orange Stained Glass Pane","tconstruct:common/glass/orange_clear_stained_glass_pane_from_panes","forge:stained_glass_panes, forge:glass_panes/orange, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:part_builder","Part Builder","tconstruct:tables/part_builder","tconstruct:tables"
"Tinkers' Construct","tconstruct:part_chest","Part Chest","tconstruct:tables/part_chest",""
"Tinkers' Construct","tconstruct:pattern","Pattern","tconstruct:tables/pattern","tconstruct:patterns/default, tconstruct:patterns"
"Tinkers' Construct","tconstruct:pick_head","Pick Head","tconstruct:tools/parts/builder/pick_head","tconstruct:parts"
"Tinkers' Construct","tconstruct:pick_head","Pick Head","tconstruct:tools/parts/casting/pick_head_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:pick_head","Pick Head","tconstruct:tools/parts/casting/pick_head_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:pick_head","Pick Head","tconstruct:tools/parts/casting/pick_head_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:pick_head_cast","Pick Head Gold Cast","tconstruct:smeltery/casts/gold/pick_head","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use/pick_head, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:pick_head_red_sand_cast","Pick Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/pick_head"
"Tinkers' Construct","tconstruct:pick_head_red_sand_cast","Pick Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/pick_head"
"Tinkers' Construct","tconstruct:pick_head_red_sand_cast","Pick Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/pick_head"
"Tinkers' Construct","tconstruct:pick_head_sand_cast","Pick Head Sand Cast","tconstruct:smeltery/casts/sand/builder_block/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/pick_head, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:pick_head_sand_cast","Pick Head Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/pick_head, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:pick_head_sand_cast","Pick Head Sand Cast","tconstruct:smeltery/casts/sand/molding/pick_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/pick_head, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:pickadze","Pickadze","tconstruct:tools/building/pickadze","tconstruct:modifiable/bonus_slots, tconstruct:modifiable/melee, tconstruct:modifiable/interactable/right, tconstruct:modifiable, tconstruct:modifiable/melee/weapon, tconstruct:modifiable/multipart, tconstruct:modifiable/held, tconstruct:modifiable/harvest, tconstruct:modifiable/small, tconstruct:modifiable/interactable, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/harvest/stone, tconstruct:modifiable/durability, tconstruct:modifiable/harvest/primary, parry:excluded_shields, tconstruct:modifiable/aoe"
"Tinkers' Construct","tconstruct:pickaxe","Pickaxe","tconstruct:tools/building/pickaxe","tconstruct:modifiable/small, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/harvest, tconstruct:modifiable/multipart, tconstruct:modifiable/interactable/right, tconstruct:modifiable/aoe, tconstruct:modifiable/interactable, tconstruct:modifiable/harvest/stone, tconstruct:modifiable/held, tconstruct:modifiable, tconstruct:modifiable/melee/weapon, parry:excluded_shields, minecraft:cluster_max_harvestables, tconstruct:modifiable/melee, tconstruct:modifiable/harvest/primary, tconstruct:modifiable/durability, tconstruct:modifiable/bonus_slots"
"Tinkers' Construct","tconstruct:pig_iron_block","Block of Pig Iron","tconstruct:common/materials/pig_iron_block_from_ingots","tconstruct:anvil_metal, forge:storage_blocks, forge:storage_blocks/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_block","Block of Pig Iron","tconstruct:smeltery/casting/metal/pig_iron/block","tconstruct:anvil_metal, forge:storage_blocks, forge:storage_blocks/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_ingot","Pig Iron Ingot","tconstruct:common/materials/pig_iron_ingot_from_block","balm:ingots, forge:ingots, forge:ingots/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_ingot","Pig Iron Ingot","tconstruct:common/materials/pig_iron_ingot_from_nuggets","balm:ingots, forge:ingots, forge:ingots/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_ingot","Pig Iron Ingot","tconstruct:smeltery/casting/metal/pig_iron/ingot_gold_cast","balm:ingots, forge:ingots, forge:ingots/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_ingot","Pig Iron Ingot","tconstruct:smeltery/casting/metal/pig_iron/ingot_sand_cast","balm:ingots, forge:ingots, forge:ingots/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_nugget","Pig Iron Nugget","tconstruct:common/materials/pig_iron_nugget_from_ingot","forge:nuggets, balm:nuggets, forge:nuggets/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_nugget","Pig Iron Nugget","tconstruct:smeltery/casting/metal/pig_iron/nugget_gold_cast","forge:nuggets, balm:nuggets, forge:nuggets/pig_iron"
"Tinkers' Construct","tconstruct:pig_iron_nugget","Pig Iron Nugget","tconstruct:smeltery/casting/metal/pig_iron/nugget_sand_cast","forge:nuggets, balm:nuggets, forge:nuggets/pig_iron"
"Tinkers' Construct","tconstruct:piggy_backpack","Piggybackpack","tconstruct:gadgets/piggy_backpack",""
"Tinkers' Construct","tconstruct:pink_clear_stained_glass","Clear Pink Stained Glass","tconstruct:common/glass/pink_clear_stained_glass","forge:glass/silica, forge:glass, forge:stained_glass, forge:glass/pink"
"Tinkers' Construct","tconstruct:pink_clear_stained_glass_pane","Clear Pink Stained Glass Pane","tconstruct:common/glass/pink_clear_stained_glass_pane","forge:glass_panes/pink, forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:pink_clear_stained_glass_pane","Clear Pink Stained Glass Pane","tconstruct:common/glass/pink_clear_stained_glass_pane_from_panes","forge:glass_panes/pink, forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:plate_boots","Plate Boots","tconstruct:tools/armor/plate_boots","tconstruct:modifiable/armor/worn, tconstruct:modifiable/armor/boots, tconstruct:modifiable/durability, tconstruct:modifiable, tconstruct:modifiable/aoe, tconstruct:modifiable/book_armor/puny_smelting, tconstruct:modifiable/book_armor, tconstruct:modifiable/armor, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/multipart"
"Tinkers' Construct","tconstruct:plate_cast","Small Plate Gold Cast","tconstruct:smeltery/casts/gold/plates","tconstruct:casts/multi_use/plate, minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:plate_chestplate","Plate Chestplate","tconstruct:tools/armor/plate_chestplate","tconstruct:modifiable/durability, tconstruct:modifiable/melee/unarmed, tconstruct:modifiable/book_armor/puny_smelting, tconstruct:modifiable/multipart, tconstruct:modifiable/book_armor, tconstruct:modifiable/interactable, tconstruct:modifiable/armor/worn, tconstruct:modifiable/melee, tconstruct:modifiable, tconstruct:modifiable/interactable/armor, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/armor/chestplate, tconstruct:modifiable/armor, tconstruct:modifiable/loot_capable_tool"
"Tinkers' Construct","tconstruct:plate_helmet","Plate Helmet","tconstruct:tools/armor/plate_helmet","tconstruct:modifiable/durability, tconstruct:modifiable/armor/helmets, tconstruct:modifiable/armor, tconstruct:modifiable/armor/worn, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/multipart, tconstruct:modifiable, tconstruct:modifiable/book_armor, tconstruct:modifiable/book_armor/puny_smelting"
"Tinkers' Construct","tconstruct:plate_leggings","Plate Leggings","tconstruct:tools/armor/plate_leggings","tconstruct:modifiable/durability, tconstruct:modifiable/armor, tconstruct:modifiable/armor/worn, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/multipart, tconstruct:modifiable, tconstruct:modifiable/armor/leggings, tconstruct:modifiable/book_armor, tconstruct:modifiable/book_armor/puny_smelting"
"Tinkers' Construct","tconstruct:plate_red_sand_cast","Small Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:plate_red_sand_cast","Small Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:plate_red_sand_cast","Small Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:plate_sand_cast","Small Plate Sand Cast","tconstruct:smeltery/casts/sand/builder_block/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:plate_sand_cast","Small Plate Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:plate_sand_cast","Small Plate Sand Cast","tconstruct:smeltery/casts/sand/molding/plates","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/plate, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:plate_shield","Plate Shield","tconstruct:tools/armor/plate_shield","parry:excluded_shields, tconstruct:modifiable/armor/held, tconstruct:modifiable/durability, tconstruct:modifiable/interactable/left, tconstruct:modifiable, tconstruct:modifiable/armor, tconstruct:modifiable/multipart, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/interactable, tconstruct:modifiable/held, tconstruct:modifiable/shields, tconstruct:modifiable/book_armor/puny_smelting, tconstruct:modifiable/book_armor"
"Tinkers' Construct","tconstruct:polished_scorched_stone","Polished Scorched Stone","tconstruct:smeltery/casting/scorched/polished_from_magma","tconstruct:structure_debug/foundry, tconstruct:foundry, tconstruct:foundry_bricks, tconstruct:scorched_blocks"
"Tinkers' Construct","tconstruct:polished_scorched_stone","Polished Scorched Stone","tconstruct:smeltery/scorched/polished_scorched_stone_crafting","tconstruct:structure_debug/foundry, tconstruct:foundry, tconstruct:foundry_bricks, tconstruct:scorched_blocks"
